"","id","host_id","host_response_time","host_response_rate","host_is_superhost","host_listings_count","host_has_profile_pic","host_identity_verified","latitude","longitude","is_location_exact","property_type","room_type","bathrooms","bedrooms","beds","bed_type","price","security_deposit","guests_included","extra_people","minimum_nights","availability_365","review_scores_rating","review_scores_accuracy","review_scores_cleanliness","review_scores_checkin","review_scores_communication","review_scores_location","review_scores_value","instant_bookable","cancellation_policy","calculated_host_listings_count","reviews_per_month"
"4535",10492295,1681959,"N/A",94.4716824447766,"f",1,"t","t",37.734801817445,-122.391950986428,"t","House","Private room",1.5,1,1,"Real Bed","$142.00","",1,"$0.00",2,0,94.4613656783468,9.64644948205975,9.4765906362545,9.79497970840223,9.79786914765906,9.55720944218914,9.36637088283952,"f","flexible",1,NA
"4536",14991011,27123550,"within an hour",100,"f",11,"t","t",37.7343696841448,-122.388821485719,"f","House","Private room",1,1,1,"Real Bed","$50.00","$300.00",1,"$0.00",30,121,76,9,9,9,9,8,9,"t","moderate",8,1.61
"4537",2801140,3445108,"within an hour",96,"f",2,"t","t",37.7181695079763,-122.388376658579,"t","House","Entire home/apt",2,3,3,"Real Bed","$185.00","",6,"$10.00",2,110,94,10,10,10,10,8,9,"f","strict",2,2.04
"4538",16055807,27123550,"within an hour",100,"f",11,"t","t",37.7336411522883,-122.388959238498,"f","House","Private room",1,1,2,"Real Bed","$50.00","$300.00",1,"$0.00",30,16,100,10,10,10,10,4,10,"t","flexible",8,1
"4539",5970639,5153588,"within a few hours",100,"f",2,"t","t",37.734371316538,-122.395339681516,"t","House","Entire home/apt",1,1,2,"Real Bed","$89.00","$250.00",2,"$0.00",30,60,97,10,10,10,10,8,9,"f","moderate",2,0.55
"4540",11659923,45407614,"within an hour",100,"f",5,"t","t",37.7202981317861,-122.395075133746,"t","Dorm","Private room",1,1,2,"Real Bed","$78.00","",1,"$0.00",1,331,79,9,8,9,8,7,8,"t","strict",5,3.61
"4541",950094,5153588,"within a few hours",100,"f",2,"t","t",37.7340721745637,-122.395266154879,"t","House","Private room",1,1,1,"Real Bed","$79.00","",2,"$65.00",29,335,98,10,9,10,10,8,9,"f","moderate",2,0.92
"4542",8404771,36471102,"N/A",94.4716824447766,"f",1,"t","t",37.738795086151,-122.402179669156,"t","Other","Shared room",1,1,1,"Couch","$150.00","",1,"$0.00",1,365,94.4613656783468,9.64644948205975,9.4765906362545,9.79497970840223,9.79786914765906,9.55720944218914,9.36637088283952,"f","flexible",1,NA
"4543",7323097,127367,"within a few hours",98,"f",41,"t","t",37.738410116531,-122.386364085429,"t","Apartment","Entire home/apt",1,2,2,"Real Bed","$120.00","",2,"$50.00",30,365,60,9,9,9,7,3,5,"f","strict",26,0.17
"4544",10943013,56741447,"within an hour",100,"f",1,"t","t",37.7382955067325,-122.386379031718,"t","House","Entire home/apt",1,3,14,"Real Bed","$235.00","$500.00",10,"$20.00",1,118,85,9,9,10,10,8,9,"t","strict",1,0.94
"4545",719335,3682221,"N/A",94.4716824447766,"f",2,"t","t",37.7338688415156,-122.383571735116,"t","House","Private room",1,1,1,"Real Bed","$89.00","$200.00",1,"$29.00",1,365,89,9,9,9,9,8,9,"f","strict",2,1.16
"4546",10369307,53373733,"within a few hours",100,"f",1,"t","t",37.7299530848229,-122.395783464939,"t","House","Entire home/apt",1.5,3,4,"Real Bed","$149.00","$500.00",4,"$25.00",2,8,96,10,9,10,10,9,9,"f","moderate",1,1.7
"4547",2521327,12908133,"within an hour",100,"f",1,"t","t",37.732536919087,-122.388404012199,"t","Apartment","Entire home/apt",1,1,1,"Real Bed","$120.00","$500.00",2,"$50.00",2,365,84,9,8,10,10,8,8,"f","strict",1,0.46
"4548",4778343,4533361,"within an hour",100,"f",1,"t","t",37.725341716344,-122.396320879823,"t","Condominium","Private room",1,1,1,"Real Bed","$124.00","",1,"$0.00",1,0,80,9,8,10,10,6,10,"f","strict",1,1.18
"4549",8635973,45407614,"within an hour",100,"f",5,"t","t",37.7207403670182,-122.393846488173,"t","Dorm","Private room",1,1,2,"Real Bed","$78.00","",3,"$0.00",1,358,86,9,9,9,9,8,8,"t","strict",5,6.36
"4550",9013556,44391113,"N/A",94.4716824447766,"f",1,"t","f",37.719994789079,-122.393574432264,"t","Apartment","Entire home/apt",1.5,1,2,"Real Bed","$100.00","",1,"$0.00",2,0,40,6,2,10,8,6,4,"t","moderate",1,0.06
"4551",4962043,15698216,"within an hour",100,"f",2,"t","t",37.731260087039,-122.398697379632,"t","House","Private room",1,1,1,"Real Bed","$80.00","$300.00",1,"$0.00",1,182,95,9,9,10,10,9,9,"f","flexible",2,1.69
"4552",14710249,27123550,"within an hour",100,"f",11,"t","t",37.7326379613046,-122.387925518657,"f","Apartment","Private room",1,1,2,"Real Bed","$49.00","$300.00",1,"$0.00",30,90,86,9,9,9,10,8,9,"t","moderate",8,2.22
"4553",1069167,511458,"within an hour",100,"t",1,"t","t",37.7416774328986,-122.382578168698,"t","House","Private room",1,1,1,"Real Bed","$76.00","$175.00",1,"$18.00",1,268,92,9,9,10,10,8,9,"f","strict",1,4.54
"4554",8533362,127367,"within a few hours",98,"f",41,"t","t",37.7391898210258,-122.387173915997,"t","Apartment","Entire home/apt",1,1,1,"Real Bed","$110.00","",2,"$50.00",30,365,94.4613656783468,9.64644948205975,9.4765906362545,9.79497970840223,9.79786914765906,9.55720944218914,9.36637088283952,"f","strict",26,NA
"4555",8255072,32206317,"within an hour",100,"f",1,"t","t",37.7352047767458,-122.385661525342,"t","House","Private room",1,1,1,"Real Bed","$110.00","",1,"$0.00",2,340,96,10,9,10,10,9,10,"t","flexible",1,3.91
"4556",110825,568933,"within an hour",100,"f",1,"t","f",37.7154867166839,-122.389224161563,"t","House","Entire home/apt",1,2,2,"Real Bed","$120.00","$300.00",1,"$0.00",30,186,92,10,9,9,10,9,9,"f","strict",1,0.1
"4557",14725998,8880019,"within an hour",100,"f",3,"t","t",37.7330755623928,-122.391992273813,"f","House","Private room",1,1,1,"Real Bed","$65.00","",1,"$20.00",2,361,95,10,9,10,10,8,10,"f","moderate",3,1.82
"4558",10998637,9094897,"N/A",94.4716824447766,"f",1,"t","t",37.7115923549235,-122.388831550296,"t","Apartment","Entire home/apt",2,3,3,"Real Bed","$950.00","",1,"$0.00",1,0,94.4613656783468,9.64644948205975,9.4765906362545,9.79497970840223,9.79786914765906,9.55720944218914,9.36637088283952,"f","flexible",1,NA
"4559",10023104,7831112,"within an hour",100,"t",4,"t","t",37.7127701220597,-122.395914948335,"t","Townhouse","Private room",1,1,1,"Real Bed","$75.00","$200.00",2,"$25.00",30,179,98,10,10,10,10,9,10,"t","moderate",1,1.39
"4560",7038579,9291663,"within an hour",100,"f",1,"t","f",37.7384753553293,-122.388260212383,"t","House","Entire home/apt",1,3,3,"Real Bed","$350.00","$500.00",4,"$40.00",3,11,91,10,8,10,10,8,9,"t","strict",1,0.5
"4561",12870849,3967769,"within a day",90,"f",3,"t","t",37.7311924200589,-122.389445898894,"t","Apartment","Private room",1,1,1,"Real Bed","$74.00","",1,"$0.00",2,0,97,10,10,10,10,9,10,"f","moderate",3,0.7
"4562",9034987,42647468,"within an hour",92,"f",2,"t","f",37.7298817220691,-122.40042324236,"t","House","Private room",1,1,1,"Real Bed","$62.00","",2,"$25.00",1,47,88,9,10,10,9,8,9,"t","moderate",2,7.06
"4563",6087712,7584596,"within an hour",100,"f",1,"t","t",37.7303318912594,-122.387678374553,"t","Apartment","Private room",1,1,1,"Real Bed","$65.00","",2,"$10.00",1,76,86,9,9,9,10,7,9,"t","flexible",1,5.33
"4564",13769493,15376205,"within an hour",100,"t",2,"t","t",37.716556619399,-122.389931061349,"t","House","Private room",1,1,2,"Real Bed","$99.00","",1,"$0.00",1,0,97,9,9,9,10,8,9,"f","moderate",2,2.41
"4565",14049725,36752,"within a day",90,"f",1,"t","f",37.7192345965134,-122.395983464144,"t","Apartment","Entire home/apt",1,2,2,"Futon","$175.00","",4,"$25.00",2,235,100,10,10,10,10,10,10,"f","flexible",1,0.64
"4566",2105299,10733357,"N/A",94.4716824447766,"f",1,"t","f",37.73156519921,-122.387544092585,"t","Apartment","Private room",2,1,1,"Real Bed","$59.00","",1,"$0.00",1,0,94.4613656783468,9.64644948205975,9.4765906362545,9.79497970840223,9.79786914765906,9.55720944218914,9.36637088283952,"f","flexible",1,NA
"4567",14220594,86395058,"within an hour",100,"t",1,"t","t",37.732011016183,-122.374630699673,"t","House","Entire home/apt",1,1,1,"Real Bed","$99.00","",1,"$25.00",2,52,98,10,10,10,10,9,10,"t","moderate",1,3.37
"4568",5218022,26996387,"within an hour",100,"f",1,"t","t",37.7325832821078,-122.398787848334,"t","Apartment","Private room",1,1,1,"Real Bed","$106.00","",2,"$50.00",3,105,96,10,10,10,10,9,10,"f","moderate",1,4.06
"4569",17026814,17572711,"within an hour",94,"f",1,"t","f",37.7273725763471,-122.386812178881,"t","Apartment","Entire home/apt",1,1,3,"Real Bed","$50.00","$200.00",1,"$20.00",1,348,100,10,10,10,10,8,8,"t","strict",1,1
"4570",714955,3682221,"N/A",94.4716824447766,"f",2,"t","t",37.7353947590766,-122.385526946025,"t","Bed & Breakfast","Private room",1.5,1,1,"Real Bed","$89.00","$250.00",1,"$29.00",1,365,91,9,9,9,10,8,9,"f","strict",2,2.19
"4571",15179182,861262,"within an hour",94,"t",1,"t","t",37.7390560071505,-122.385372335219,"t","Apartment","Entire home/apt",1,2,3,"Real Bed","$200.00","",4,"$25.00",1,34,100,10,10,10,10,9,10,"t","moderate",1,7.69
"4572",8763676,45407614,"within an hour",100,"f",5,"t","t",37.7203047086302,-122.393484746989,"t","Dorm","Private room",1,1,2,"Real Bed","$68.00","",1,"$0.00",1,268,86,9,9,9,9,8,9,"t","strict",5,5.65
"4573",14282647,7119658,"N/A",94.4716824447766,"f",1,"t","t",37.7397806525163,-122.385948165819,"t","House","Entire home/apt",2,4,2,"Real Bed","$350.00","",1,"$0.00",3,365,94.4613656783468,9.64644948205975,9.4765906362545,9.79497970840223,9.79786914765906,9.55720944218914,9.36637088283952,"f","flexible",1,NA
"4574",678453,3445108,"within an hour",96,"f",2,"t","t",37.7209315803481,-122.390527585148,"t","House","Entire home/apt",1,2,2,"Real Bed","$215.00","$100.00",4,"$15.00",2,164,86,9,9,9,9,8,9,"t","strict",2,1.55
"4575",6872214,34876815,"within an hour",100,"f",1,"t","t",37.7315978144581,-122.373175825693,"f","House","Private room",1.5,1,1,"Real Bed","$50.00","",2,"$50.00",2,310,93,9,9,10,10,8,9,"t","strict",1,5.28
"4576",17046546,111203029,"within an hour",100,"f",1,"t","t",37.7294444239763,-122.369670154705,"t","Townhouse","Entire home/apt",2.5,3,3,"Real Bed","$179.00","",4,"$25.00",1,67,100,10,10,10,9,6,9,"t","moderate",1,5
"4577",203621,998412,"within an hour",100,"f",1,"t","t",37.7352257461814,-122.394379250657,"t","House","Private room",1.5,1,2,"Real Bed","$112.00","",1,"$10.00",1,144,87,9,9,10,10,8,9,"f","strict",1,4.24
"4578",16651781,601310,"within an hour",100,"f",1,"t","t",37.7274138473789,-122.39896862609,"f","House","Private room",1,1,1,"Real Bed","$89.00","",1,"$0.00",5,54,100,10,10,10,10,10,10,"f","moderate",1,0.75
"4579",11572744,61016973,"a few days or more",25,"f",2,"t","t",37.7294763946298,-122.400877365693,"t","House","Private room",1,1,1,"Real Bed","$75.00","",1,"$35.00",1,327,91,9,9,10,10,8,9,"f","flexible",2,1.63
"4580",8277718,43649769,"within an hour",100,"f",1,"t","t",37.7175472438343,-122.396591381073,"t","House","Private room",1,1,1,"Real Bed","$80.00","$300.00",2,"$30.00",1,177,96,10,10,10,10,9,9,"f","strict",1,2.72
"4581",654279,3289160,"within an hour",100,"t",1,"t","t",37.7451403064655,-122.404586618925,"t","House","Private room",1.5,1,1,"Real Bed","$90.00","",1,"$0.00",3,153,99,10,10,10,10,9,10,"f","moderate",1,3.39
"4582",4215907,5440227,"within an hour",100,"t",1,"t","t",37.7181607365879,-122.393997339185,"t","House","Entire home/apt",1,1,1,"Real Bed","$105.00","$250.00",1,"$25.00",3,152,94,10,10,10,10,8,9,"f","strict",1,2.02
"4583",15990158,3967769,"within a day",90,"f",3,"t","t",37.7299541711508,-122.38954707338,"t","Apartment","Entire home/apt",2,2,2,"Real Bed","$148.00","",1,"$20.00",2,96,94.4613656783468,9.64644948205975,9.4765906362545,9.79497970840223,9.79786914765906,9.55720944218914,9.36637088283952,"f","flexible",3,NA
"4584",4216441,21882552,"within an hour",100,"f",1,"t","t",37.7208949219735,-122.394442063528,"t","House","Entire home/apt",1,1,3,"Real Bed","$184.00","",1,"$10.00",1,361,89,9,9,10,10,8,9,"t","strict",1,2.49
"4585",8868599,46421311,"within a few hours",86,"t",1,"t","t",37.7338950317496,-122.393086088646,"t","Apartment","Entire home/apt",1,0,2,"Real Bed","$105.00","$200.00",2,"$25.00",2,304,96,10,10,10,9,8,9,"f","moderate",1,3.33
"4586",13138137,73206781,"within an hour",100,"f",2,"t","t",37.7359559115905,-122.388838192473,"t","Apartment","Private room",1,1,1,"Real Bed","$61.00","",1,"$10.00",1,0,87,9,9,9,9,8,9,"t","moderate",2,3.41
"4587",14521520,51710316,"N/A",94.4716824447766,"f",1,"t","t",37.7164585054029,-122.389943513127,"t","House","Private room",1,1,1,"Real Bed","$90.00","",2,"$10.00",1,365,94.4613656783468,9.64644948205975,9.4765906362545,9.79497970840223,9.79786914765906,9.55720944218914,9.36637088283952,"f","strict",1,NA
"4588",3372859,17018577,"within an hour",100,"f",2,"t","t",37.7489204110014,-122.397008807554,"f","Cave","Private room",1,1,1,"Real Bed","$147.00","",1,"$0.00",1,178,100,9,10,10,10,10,10,"f","moderate",2,1.05
"4589",9114249,325881,"N/A",94.4716824447766,"f",1,"t","t",37.7400001913241,-122.390181458687,"t","House","Private room",2,1,1,"Real Bed","$50.00","",1,"$0.00",7,0,94.4613656783468,9.64644948205975,9.4765906362545,9.79497970840223,9.79786914765906,9.55720944218914,9.36637088283952,"f","strict",1,NA
"4590",4526608,746254,"within an hour",100,"f",1,"t","t",37.7342968339152,-122.387950423944,"t","Apartment","Entire home/apt",1,1,3,"Real Bed","$95.00","",1,"$10.00",2,341,94,10,10,10,10,8,9,"t","strict",1,4.89
"4591",15647825,31615305,"within a day",100,"f",1,"t","f",37.733263118927,-122.386891562782,"t","House","Private room",1,1,1,"Real Bed","$65.00","",1,"$20.00",1,89,80,8,9,10,10,9,8,"f","flexible",1,1.03
"4592",9278319,42721896,"N/A",94.4716824447766,"f",1,"t","f",37.737802865841,-122.40025272585,"t","House","Private room",1,1,1,"Real Bed","$260.00","$1,500.00",1,"$50.00",2,365,94.4613656783468,9.64644948205975,9.4765906362545,9.79497970840223,9.79786914765906,9.55720944218914,9.36637088283952,"f","strict",1,NA
"4593",17445405,40297300,"within an hour",100,"f",2,"t","t",37.727889357702,-122.370427486178,"f","House","Private room",1,1,2,"Real Bed","$50.00","$100.00",1,"$25.00",1,254,100,10,10,10,10,9,10,"t","flexible",2,2
"4594",8195358,24912395,"within an hour",100,"f",1,"t","f",37.7097315554533,-122.39112926353,"t","Condominium","Private room",1,1,1,"Real Bed","$105.00","",1,"$0.00",1,0,93,10,9,10,10,9,9,"f","flexible",1,0.17
"4595",5976428,31026179,"within an hour",100,"f",2,"t","t",37.7352850670599,-122.388144984058,"t","House","Private room",1,1,1,"Real Bed","$39.00","$100.00",1,"$10.00",2,15,77,9,8,9,9,7,8,"f","strict",2,3.05
"4596",782126,1620468,"within an hour",100,"f",3,"t","f",37.7334073986766,-122.39274461962,"t","House","Private room",1.5,1,1,"Real Bed","$56.00","$375.00",1,"$0.00",3,350,94,9,9,10,10,6,8,"f","strict",3,0.22
"4597",15525769,13717679,"within an hour",100,"t",3,"t","t",37.7286526254421,-122.369418568554,"f","Apartment","Entire home/apt",2.5,3,3,"Real Bed","$199.00","",4,"$25.00",30,0,99,10,10,10,10,9,10,"f","moderate",1,6.69
"4598",13774014,2993432,"within an hour",100,"f",1,"t","t",37.7343616197014,-122.404875204635,"t","House","Entire home/apt",1,0,1,"Real Bed","$99.00","$100.00",1,"$0.00",3,6,97,10,10,10,10,8,10,"f","strict",1,4.96
"4599",6974259,127367,"within a few hours",98,"f",41,"t","t",37.7105990384046,-122.390300873195,"t","House","Entire home/apt",1,2,2,"Real Bed","$170.00","",4,"$50.00",30,365,94.4613656783468,9.64644948205975,9.4765906362545,9.79497970840223,9.79786914765906,9.55720944218914,9.36637088283952,"f","super_strict_60",26,NA
"4600",16258221,21178,"within an hour",100,"f",1,"t","t",37.7387194930473,-122.386082355512,"t","Apartment","Entire home/apt",1,1,1,"Real Bed","$75.00","$1,000.00",1,"$25.00",8,31,100,10,10,10,10,8,10,"f","strict",1,1
"4601",11659966,45407614,"within an hour",100,"f",5,"t","t",37.7201398586493,-122.393499891368,"t","Dorm","Private room",1,1,3,"Real Bed","$68.00","",1,"$0.00",1,315,88,9,8,9,9,8,9,"t","strict",5,4.36
"4602",7514742,39370274,"within an hour",100,"t",1,"t","f",37.7319203197395,-122.388211978997,"t","Bed & Breakfast","Entire home/apt",1,1,2,"Real Bed","$120.00","$125.00",2,"$22.00",2,178,98,10,10,10,10,9,10,"f","moderate",1,5.32
"4603",11025483,37743038,"N/A",94.4716824447766,"f",1,"t","t",37.7334900176349,-122.387184320555,"t","House","Entire home/apt",1,2,4,"Real Bed","$300.00","$500.00",4,"$65.00",2,0,94.4613656783468,9.64644948205975,9.4765906362545,9.79497970840223,9.79786914765906,9.55720944218914,9.36637088283952,"f","moderate",1,NA
"4604",11724899,42647468,"within an hour",92,"f",2,"t","f",37.7315509827845,-122.401862965613,"t","House","Entire home/apt",1,2,2,"Real Bed","$129.00","",4,"$20.00",1,43,94,10,10,10,10,9,9,"t","strict",2,8.12
"4605",7788844,8880019,"within an hour",100,"f",3,"t","t",37.7313205021587,-122.391380886725,"t","Apartment","Entire home/apt",1,2,2,"Real Bed","$165.00","$300.00",2,"$25.00",1,207,93,10,10,10,10,8,9,"f","strict",3,4.59
"4606",9023988,5437474,"within a few hours",100,"f",1,"t","t",37.7284257655297,-122.370206730991,"t","Apartment","Entire home/apt",1,1,1,"Real Bed","$150.00","$500.00",1,"$25.00",6,263,94.4613656783468,9.64644948205975,9.4765906362545,9.79497970840223,9.79786914765906,9.55720944218914,9.36637088283952,"f","moderate",1,NA
"4607",14919513,2813631,"within an hour",100,"f",3,"t","t",37.7355842005352,-122.403057443382,"t","House","Private room",1,1,1,"Real Bed","$59.00","$500.00",1,"$0.00",30,60,87,10,9,9,9,7,8,"f","strict",1,0.56
"4608",13979807,59946329,"within an hour",100,"t",1,"t","t",37.7277411020584,-122.393276711405,"f","House","Private room",1,1,1,"Pull-out Sofa","$55.00","$500.00",1,"$0.00",2,19,96,10,10,10,10,8,10,"f","strict",1,4.25
"4609",9064139,13152691,"N/A",94.4716824447766,"f",1,"t","f",37.7289588405204,-122.386734102868,"t","House","Private room",1,1,1,"Real Bed","$100.00","",1,"$20.00",1,0,94.4613656783468,9.64644948205975,9.4765906362545,9.79497970840223,9.79786914765906,9.55720944218914,9.36637088283952,"f","strict",1,NA
"4610",11571063,61139608,"within an hour",100,"f",1,"t","t",37.7348244055916,-122.395783335018,"f","Apartment","Entire home/apt",1,1,1,"Real Bed","$115.00","$200.00",2,"$0.00",30,67,91,9,10,10,10,8,9,"f","moderate",1,3.49
"4611",12275528,27123550,"within an hour",100,"f",11,"t","t",37.7349187705529,-122.38684808112,"t","House","Private room",1,1,2,"Real Bed","$50.00","$300.00",2,"$5.00",30,190,81,9,8,9,10,7,9,"t","moderate",8,2.69
"4612",16322853,29665662,"within a few hours",95,"f",1,"t","t",37.7293452609273,-122.38382645386,"t","House","Entire home/apt",1,0,2,"Real Bed","$99.00","",2,"$10.00",2,40,82,8,9,10,9,8,8,"t","strict",1,4.48
"4613",14125226,73206781,"within an hour",100,"f",2,"t","t",37.7364079841138,-122.387772872242,"f","Apartment","Private room",1,1,1,"Real Bed","$62.00","",1,"$10.00",1,305,84,9,8,9,9,8,8,"t","moderate",2,3.66
"4614",13749078,15376205,"within an hour",100,"t",2,"t","t",37.7159418597772,-122.389125328695,"t","House","Private room",1,1,2,"Real Bed","$136.00","",2,"$5.00",1,64,95,10,9,10,9,9,9,"f","moderate",2,5.95
"4615",5195874,4895468,"N/A",94.4716824447766,"f",1,"t","t",37.7165738106144,-122.397688864874,"t","Condominium","Private room",2,1,4,"Real Bed","$200.00","",8,"$0.00",1,0,94.4613656783468,9.64644948205975,9.4765906362545,9.79497970840223,9.79786914765906,9.55720944218914,9.36637088283952,"f","strict",1,NA
"4616",9029725,36547198,"N/A",94.4716824447766,"f",1,"t","f",37.7205345133889,-122.396441500434,"t","House","Private room",1,1,1,"Real Bed","$100.00","$100.00",1,"$0.00",1,0,94.4613656783468,9.64644948205975,9.4765906362545,9.79497970840223,9.79786914765906,9.55720944218914,9.36637088283952,"f","moderate",1,NA
"4617",10930490,4123854,"within an hour",100,"t",1,"t","t",37.7200116116067,-122.392490092918,"t","House","Entire home/apt",1,1,1,"Real Bed","$85.00","",1,"$0.00",2,48,97,10,10,10,10,9,10,"f","flexible",1,6.54
"4618",14386727,84154713,"within an hour",100,"t",4,"t","f",37.7286995605738,-122.389806621368,"f","House","Private room",2,1,2,"Real Bed","$99.00","",3,"$19.00",2,130,96,10,9,10,10,9,10,"t","moderate",4,7.31
"4619",14043110,84154713,"within an hour",100,"t",4,"t","f",37.7286420390639,-122.387862124085,"t","House","Private room",2,1,3,"Real Bed","$99.00","",3,"$15.00",2,39,97,10,10,10,10,9,10,"t","moderate",4,5.97
"4620",11759260,45407614,"within an hour",100,"f",5,"t","t",37.7188821651062,-122.395552121034,"t","House","Private room",1,1,2,"Pull-out Sofa","$68.00","",1,"$0.00",1,346,83,9,9,9,9,8,9,"t","strict",5,5.23
"4621",12011193,27123550,"within an hour",100,"f",11,"t","t",37.7352358628851,-122.387621171002,"f","House","Private room",1,1,2,"Real Bed","$50.00","$300.00",1,"$0.00",30,39,80,9,8,9,10,7,10,"f","moderate",8,0.56
"4622",10881879,56380413,"N/A",94.4716824447766,"f",1,"t","f",37.7177364380751,-122.392744391692,"f","Apartment","Private room",1,1,1,"Real Bed","$180.00","",1,"$0.00",1,365,94.4613656783468,9.64644948205975,9.4765906362545,9.79497970840223,9.79786914765906,9.55720944218914,9.36637088283952,"f","flexible",1,NA
"4623",10961847,16285927,"within an hour",100,"t",1,"t","t",37.73880677778,-122.383328227672,"f","House","Private room",1,1,1,"Real Bed","$80.00","",1,"$0.00",2,5,100,10,10,10,10,9,10,"t","moderate",1,3.7
"4624",6387137,31026179,"within an hour",100,"f",2,"t","t",37.7365530670712,-122.389835700298,"t","House","Private room",1,1,1,"Real Bed","$39.00","$100.00",1,"$10.00",2,18,75,8,8,9,10,7,8,"f","strict",2,2.99
"4625",17478285,40297300,"within an hour",100,"f",2,"t","t",37.7272017838669,-122.371699619866,"f","House","Shared room",1,1,1,"Real Bed","$35.00","$100.00",1,"$0.00",1,172,94.4613656783468,9.64644948205975,9.4765906362545,9.79497970840223,9.79786914765906,9.55720944218914,9.36637088283952,"t","flexible",2,NA
"4626",17318320,8873381,"N/A",94.4716824447766,"f",1,"t","f",37.7323736366399,-122.393379297496,"t","House","Private room",1,0,1,"Real Bed","$115.00","",1,"$0.00",7,179,94.4613656783468,9.64644948205975,9.4765906362545,9.79497970840223,9.79786914765906,9.55720944218914,9.36637088283952,"t","flexible",1,NA
"4627",5194680,25966314,"N/A",94.4716824447766,"f",1,"t","f",37.7114310174992,-122.393519727274,"f","House","Private room",1,1,1,"Real Bed","$100.00","",1,"$0.00",1,365,94.4613656783468,9.64644948205975,9.4765906362545,9.79497970840223,9.79786914765906,9.55720944218914,9.36637088283952,"f","flexible",1,NA
"4628",8614503,1627651,"N/A",94.4716824447766,"f",1,"t","t",37.733717788683,-122.395597851937,"f","House","Private room",1,1,2,"Real Bed","$150.00","",2,"$75.00",2,365,90,10,10,9,10,9,10,"f","flexible",1,0.24
"4629",14992192,27123550,"within an hour",100,"f",11,"t","t",37.7336252370126,-122.387522374188,"f","Apartment","Private room",1,1,2,"Real Bed","$50.00","$300.00",2,"$9.00",30,149,83,9,8,9,9,7,8,"t","moderate",8,1.27
"4630",14341301,31370440,"within an hour",97,"f",2,"t","t",37.7298170746487,-122.368733172325,"t","Condominium","Entire home/apt",2,2,5,"Real Bed","$280.00","$200.00",4,"$25.00",1,36,97,10,10,10,10,9,10,"t","strict",1,1.01
"4631",12043004,8880019,"within an hour",100,"f",3,"t","t",37.7320615005371,-122.39286361609,"t","Apartment","Private room",1,1,1,"Real Bed","$70.00","",1,"$20.00",2,360,93,9,10,10,10,9,9,"f","strict",3,0.47
"4632",10830019,4277230,"N/A",94.4716824447766,"f",1,"t","f",37.7344417757958,-122.389041168131,"t","Apartment","Entire home/apt",2,2,2,"Real Bed","$299.00","$250.00",1,"$0.00",1,0,94.4613656783468,9.64644948205975,9.4765906362545,9.79497970840223,9.79786914765906,9.55720944218914,9.36637088283952,"t","flexible",1,NA
"4633",8293606,1620468,"within an hour",100,"f",3,"t","f",37.7331466213289,-122.391793258408,"t","House","Private room",1.5,1,1,"Real Bed","$48.00","$375.00",1,"$0.00",3,365,100,10,10,10,10,8,10,"f","strict",3,0.06
"4634",12110830,64946886,"within a few hours",100,"f",1,"t","t",37.7205165699885,-122.391513029903,"t","House","Entire home/apt",1,1,1,"Real Bed","$118.00","$500.00",2,"$35.00",1,177,89,9,9,10,10,8,9,"f","strict",1,1.69
"4635",1887206,4027973,"within an hour",100,"f",1,"t","t",37.7187472958451,-122.395483420599,"t","House","Entire home/apt",1,2,2,"Real Bed","$110.00","$500.00",4,"$20.00",30,106,94,10,10,10,9,8,9,"f","strict",1,0.24
"4636",3689368,15698216,"within an hour",100,"f",2,"t","t",37.7283745777878,-122.397800626857,"t","House","Entire home/apt",1,2,3,"Real Bed","$224.00","$200.00",1,"$0.00",1,185,92,9,9,10,10,9,9,"t","strict",2,5.53
"4637",11042981,57309472,"N/A",94.4716824447766,"f",1,"t","f",37.7098521902316,-122.419274694353,"t","House","Entire home/apt",1,2,2,"Real Bed","$174.00","",1,"$0.00",1,0,94.4613656783468,9.64644948205975,9.4765906362545,9.79497970840223,9.79786914765906,9.55720944218914,9.36637088283952,"t","flexible",1,NA
"4638",10070717,51673718,"within an hour",100,"f",4,"t","t",37.7130160330073,-122.413767336177,"f","Bed & Breakfast","Shared room",1,1,1,"Real Bed","$40.00","",1,"$40.00",1,365,93,9,9,10,10,9,9,"f","strict",4,2.17
"4639",16881979,4000339,"within a few hours",100,"f",1,"t","f",37.7105028221819,-122.40748789101,"t","Apartment","Private room",1,1,1,"Real Bed","$40.00","",1,"$15.00",1,31,100,10,10,10,10,10,10,"f","moderate",1,2.73
"4640",12111055,64951975,"N/A",94.4716824447766,"t",1,"t","t",37.7215736639293,-122.408855237553,"t","House","Private room",1,1,2,"Real Bed","$100.00","",1,"$0.00",1,0,98,10,10,10,10,9,10,"f","flexible",1,5.64
"4641",11620,21842,"N/A",94.4716824447766,"f",2,"t","f",37.7179383694422,-122.408579335218,"t","House","Private room",1,1,1,"Real Bed","$35.00","",1,"$30.00",1,59,92,9,8,9,10,9,9,"f","moderate",2,0.49
"4642",3981270,20594381,"within a few hours",100,"f",1,"t","t",37.7140768686627,-122.404401698169,"t","House","Private room",2,1,2,"Real Bed","$89.00","",2,"$20.00",2,14,90,9,10,10,10,9,9,"f","moderate",1,1.94
"4643",7922690,11886896,"within an hour",100,"t",4,"t","t",37.711432772157,-122.400573279433,"t","House","Private room",1,1,1,"Real Bed","$100.00","",2,"$35.00",2,349,99,10,10,10,10,9,10,"t","strict",4,5.96
